sales_id,buyer_id,supplier_id,organization_id,product_id,project_id,quantity,total_amount_usd,sale_date,payment_mode,status
SALE01121,BUY010,SUP004,ORG007,PRD004,PRJ006,90,273008.7,2022-05-21,Wire Transfer,Cancelled
SALE01122,BUY001,SUP001,ORG001,PRD001,PRJ005,46,89021.5,2021-06-05,PayPal,Cancelled
SALE01123,BUY010,SUP005,ORG006,PRD009,PRJ007,94,286273.24,2024-09-23,PayPal,Completed
SALE01124,BUY001,SUP005,ORG003,PRD010,PRJ010,38,135643.28,2022-12-15,Bank Transfer,Pending
SALE01125,BUY008,SUP007,ORG003,PRD007,PRJ004,37,14230.57,2023-12-29,Bank Transfer,Completed
SALE01126,BUY007,SUP004,ORG008,PRD009,PRJ007,2,6090.92,2023-08-20,Credit Card,Cancelled
SALE01127,BUY006,SUP002,ORG008,PRD005,PRJ005,86,74346.14,2025-12-25,UPI,Cancelled
SALE01128,BUY005,SUP007,ORG010,PRD006,PRJ001,28,24202.36,2023-06-25,Wire Transfer,Cancelled
SALE01129,BUY009,SUP007,ORG004,PRD010,PRJ006,40,142782.4,2022-02-18,Wire Transfer,Cancelled
SALE01130,BUY007,SUP003,ORG002,PRD005,PRJ001,36,31121.64,2025-10-24,Wire Transfer,Pending
SALE01131,BUY009,SUP005,ORG003,PRD009,PRJ005,21,63954.66,2021-07-30,UPI,Cancelled
SALE01132,BUY005,SUP005,ORG006,PRD003,PRJ005,29,106916.33,2025-12-10,UPI,Pending
SALE01133,BUY004,SUP002,ORG002,PRD002,PRJ002,59,280751.5,2025-06-18,Credit Card,Completed
SALE01134,BUY002,SUP001,ORG004,PRD007,PRJ010,18,6922.98,2021-09-04,UPI,Pending
SALE01135,BUY006,SUP007,ORG009,PRD006,PRJ007,52,44947.24,2024-04-22,UPI,Cancelled
SALE01136,BUY007,SUP008,ORG002,PRD001,PRJ010,83,160625.75,2022-04-13,Wire Transfer,Pending
SALE01137,BUY010,SUP006,ORG008,PRD008,PRJ009,80,347540.8,2020-04-27,Bank Transfer,Pending
SALE01138,BUY007,SUP006,ORG005,PRD002,PRJ002,40,190340.0,2024-09-07,UPI,Cancelled
SALE01139,BUY005,SUP009,ORG004,PRD005,PRJ002,26,22476.74,2023-04-13,Bank Transfer,Pending
SALE01140,BUY010,SUP009,ORG004,PRD001,PRJ002,98,189654.5,2024-11-10,PayPal,Cancelled
SALE01141,BUY004,SUP005,ORG008,PRD001,PRJ009,64,123856.0,2025-09-20,PayPal,Cancelled
SALE01142,BUY001,SUP007,ORG001,PRD001,PRJ004,5,9676.25,2021-08-18,UPI,Cancelled
SALE01143,BUY008,SUP001,ORG002,PRD008,PRJ010,68,295409.68,2024-03-23,Wire Transfer,Pending
SALE01144,BUY003,SUP009,ORG006,PRD005,PRJ001,85,73481.65,2020-01-01,PayPal,Cancelled
SALE01145,BUY009,SUP010,ORG006,PRD006,PRJ010,23,19880.51,2020-04-04,Credit Card,Completed
SALE01146,BUY004,SUP009,ORG001,PRD010,PRJ009,83,296273.48,2023-06-12,Bank Transfer,Pending
SALE01147,BUY007,SUP005,ORG004,PRD008,PRJ004,68,295409.68,2024-05-13,Wire Transfer,Completed
SALE01148,BUY003,SUP001,ORG004,PRD002,PRJ004,54,256959.0,2022-12-29,Wire Transfer,Completed
SALE01149,BUY002,SUP005,ORG001,PRD005,PRJ005,53,45817.97,2021-03-03,Bank Transfer,Cancelled
SALE01150,BUY007,SUP010,ORG007,PRD001,PRJ001,9,17417.25,2024-07-05,PayPal,Cancelled
SALE01151,BUY008,SUP003,ORG004,PRD001,PRJ008,63,121920.75,2021-09-13,PayPal,Cancelled
SALE01152,BUY004,SUP001,ORG005,PRD009,PRJ006,52,158363.92,2022-09-28,PayPal,Completed
SALE01153,BUY001,SUP006,ORG007,PRD005,PRJ003,62,53598.38,2023-05-07,Bank Transfer,Completed
SALE01154,BUY009,SUP005,ORG009,PRD003,PRJ005,73,269134.21,2021-06-11,UPI,Completed
SALE01155,BUY007,SUP002,ORG010,PRD001,PRJ008,15,29028.75,2023-02-02,Bank Transfer,Completed
SALE01156,BUY004,SUP001,ORG009,PRD001,PRJ004,52,100633.0,2020-05-21,Bank Transfer,Cancelled
SALE01157,BUY004,SUP007,ORG007,PRD004,PRJ010,63,191106.09,2020-11-12,Credit Card,Pending
SALE01158,BUY005,SUP004,ORG004,PRD007,PRJ002,60,23076.6,2023-12-17,PayPal,Cancelled
SALE01159,BUY004,SUP009,ORG001,PRD009,PRJ005,1,3045.46,2022-07-24,Wire Transfer,Pending
SALE01160,BUY007,SUP006,ORG002,PRD001,PRJ009,65,125791.25,2025-09-24,UPI,Pending
SALE01161,BUY009,SUP006,ORG004,PRD002,PRJ009,39,185581.5,2020-10-07,PayPal,Pending
SALE01162,BUY001,SUP008,ORG006,PRD007,PRJ004,38,14615.18,2024-11-23,Wire Transfer,Pending
SALE01163,BUY006,SUP006,ORG007,PRD008,PRJ005,85,369262.1,2022-10-08,Bank Transfer,Completed
SALE01164,BUY010,SUP004,ORG002,PRD002,PRJ008,97,461574.5,2023-10-18,PayPal,Pending
SALE01165,BUY002,SUP007,ORG008,PRD007,PRJ001,86,33076.46,2021-02-10,Bank Transfer,Completed
SALE01166,BUY010,SUP003,ORG007,PRD009,PRJ004,79,240591.34,2021-11-08,Bank Transfer,Cancelled
SALE01167,BUY007,SUP006,ORG005,PRD002,PRJ001,51,242683.5,2025-03-13,Credit Card,Completed
SALE01168,BUY009,SUP001,ORG009,PRD001,PRJ010,54,104503.5,2021-09-19,Wire Transfer,Pending
SALE01169,BUY005,SUP009,ORG005,PRD007,PRJ005,9,3461.49,2023-04-02,UPI,Pending
SALE01170,BUY003,SUP007,ORG009,PRD007,PRJ001,39,14999.79,2025-10-23,Credit Card,Pending
SALE01171,BUY005,SUP007,ORG004,PRD010,PRJ010,77,274856.12,2023-11-04,Wire Transfer,Completed
SALE01172,BUY001,SUP009,ORG009,PRD001,PRJ006,70,135467.5,2025-03-06,Credit Card,Pending
SALE01173,BUY001,SUP007,ORG002,PRD009,PRJ002,40,121818.4,2022-01-18,UPI,Cancelled
SALE01174,BUY004,SUP002,ORG006,PRD007,PRJ009,8,3076.88,2020-09-16,Bank Transfer,Cancelled
SALE01175,BUY005,SUP006,ORG009,PRD010,PRJ001,27,96378.12,2023-08-26,PayPal,Completed
SALE01176,BUY008,SUP006,ORG010,PRD003,PRJ002,37,136410.49,2020-06-20,UPI,Completed
SALE01177,BUY009,SUP010,ORG006,PRD008,PRJ001,17,73852.42,2025-10-13,Credit Card,Pending
SALE01178,BUY008,SUP002,ORG008,PRD002,PRJ009,69,328336.5,2022-10-28,Bank Transfer,Completed
SALE01179,BUY008,SUP004,ORG006,PRD007,PRJ010,84,32307.24,2020-09-01,Bank Transfer,Completed
SALE01180,BUY006,SUP004,ORG010,PRD006,PRJ005,69,59641.53,2025-12-08,UPI,Completed
SALE01181,BUY001,SUP001,ORG004,PRD006,PRJ002,97,83843.89,2024-11-23,Credit Card,Cancelled
SALE01182,BUY007,SUP009,ORG004,PRD003,PRJ004,51,188025.27,2021-05-10,PayPal,Pending
SALE01183,BUY003,SUP006,ORG002,PRD003,PRJ007,78,287568.06,2020-10-04,Bank Transfer,Pending
SALE01184,BUY006,SUP010,ORG010,PRD006,PRJ009,99,85572.63,2024-11-01,Bank Transfer,Cancelled
SALE01185,BUY001,SUP004,ORG003,PRD002,PRJ007,73,347370.5,2022-10-10,Bank Transfer,Cancelled
SALE01186,BUY003,SUP009,ORG007,PRD003,PRJ003,41,151157.57,2020-01-15,UPI,Pending
SALE01187,BUY007,SUP002,ORG010,PRD010,PRJ006,29,103517.24,2022-01-16,Credit Card,Completed
SALE01188,BUY006,SUP001,ORG004,PRD003,PRJ008,86,317062.22,2025-06-05,Bank Transfer,Completed
SALE01189,BUY002,SUP004,ORG006,PRD009,PRJ005,71,216227.66,2020-09-25,Bank Transfer,Pending
SALE01190,BUY003,SUP006,ORG001,PRD008,PRJ003,36,156393.36,2023-11-07,Bank Transfer,Completed
SALE01191,BUY006,SUP002,ORG010,PRD002,PRJ005,49,233166.5,2021-05-26,Credit Card,Completed
SALE01192,BUY008,SUP007,ORG002,PRD009,PRJ003,68,207091.28,2024-05-11,Credit Card,Pending
SALE01193,BUY005,SUP003,ORG006,PRD007,PRJ002,76,29230.36,2021-08-26,PayPal,Pending
SALE01194,BUY006,SUP001,ORG007,PRD001,PRJ001,62,119985.5,2024-04-16,Bank Transfer,Pending
SALE01195,BUY003,SUP006,ORG001,PRD005,PRJ010,72,62243.28,2020-07-20,Bank Transfer,Completed
SALE01196,BUY005,SUP003,ORG003,PRD008,PRJ001,55,238934.3,2022-03-22,UPI,Pending
SALE01197,BUY002,SUP001,ORG007,PRD008,PRJ004,64,278032.64,2022-12-08,PayPal,Cancelled
SALE01198,BUY010,SUP009,ORG004,PRD005,PRJ002,24,20747.76,2020-12-28,Bank Transfer,Completed
SALE01199,BUY003,SUP009,ORG006,PRD002,PRJ008,36,171306.0,2024-04-24,PayPal,Pending
SALE01200,BUY007,SUP002,ORG006,PRD005,PRJ010,41,35444.09,2024-05-16,PayPal,Pending
SALE01201,BUY004,SUP002,ORG003,PRD007,PRJ003,11,4230.71,2025-01-29,Credit Card,Completed
SALE01202,BUY007,SUP001,ORG008,PRD009,PRJ010,92,280182.32,2024-03-09,UPI,Completed
SALE01203,BUY003,SUP006,ORG005,PRD005,PRJ006,10,8644.9,2021-09-05,Wire Transfer,Cancelled
SALE01204,BUY009,SUP004,ORG007,PRD006,PRJ005,63,54455.31,2020-12-11,UPI,Cancelled
SALE01205,BUY001,SUP004,ORG004,PRD004,PRJ008,62,188072.66,2024-12-11,UPI,Completed
SALE01206,BUY003,SUP004,ORG005,PRD009,PRJ007,87,264955.02,2021-06-08,UPI,Cancelled
SALE01207,BUY007,SUP004,ORG008,PRD001,PRJ010,40,77410.0,2025-09-29,Wire Transfer,Cancelled
SALE01208,BUY007,SUP003,ORG001,PRD005,PRJ007,85,73481.65,2022-08-30,Bank Transfer,Completed
SALE01209,BUY006,SUP007,ORG001,PRD007,PRJ010,36,13845.96,2020-05-05,Wire Transfer,Pending
SALE01210,BUY006,SUP007,ORG001,PRD007,PRJ006,67,25768.87,2022-02-12,Bank Transfer,Cancelled
SALE01211,BUY005,SUP006,ORG001,PRD007,PRJ002,51,19615.11,2023-08-07,Wire Transfer,Completed
SALE01212,BUY008,SUP006,ORG008,PRD006,PRJ006,30,25931.1,2021-05-15,Wire Transfer,Completed
SALE01213,BUY004,SUP010,ORG008,PRD001,PRJ009,3,5805.75,2022-03-16,Credit Card,Pending
SALE01214,BUY002,SUP009,ORG010,PRD004,PRJ006,52,157738.36,2021-03-23,UPI,Cancelled
SALE01215,BUY003,SUP001,ORG005,PRD005,PRJ006,30,25934.7,2024-01-01,PayPal,Cancelled
SALE01216,BUY005,SUP001,ORG007,PRD009,PRJ008,17,51772.82,2022-07-19,PayPal,Cancelled
SALE01217,BUY010,SUP009,ORG003,PRD001,PRJ010,91,176107.75,2025-02-03,Credit Card,Pending
SALE01218,BUY006,SUP007,ORG004,PRD003,PRJ008,70,258073.9,2024-08-12,PayPal,Cancelled
SALE01219,BUY003,SUP003,ORG002,PRD004,PRJ009,27,81902.61,2025-08-05,PayPal,Completed
SALE01220,BUY004,SUP004,ORG005,PRD006,PRJ007,77,66556.49,2025-02-18,Bank Transfer,Completed
SALE01221,BUY006,SUP005,ORG009,PRD008,PRJ010,2,8688.52,2022-05-19,Bank Transfer,Completed
SALE01222,BUY007,SUP002,ORG002,PRD010,PRJ004,22,78530.32,2020-11-28,UPI,Completed
SALE01223,BUY001,SUP001,ORG006,PRD006,PRJ005,67,57912.79,2020-03-31,Credit Card,Cancelled
SALE01224,BUY007,SUP003,ORG008,PRD007,PRJ005,23,8846.03,2020-08-22,UPI,Completed
SALE01225,BUY007,SUP010,ORG009,PRD003,PRJ001,83,306001.91,2020-08-23,Bank Transfer,Pending
SALE01226,BUY002,SUP002,ORG006,PRD008,PRJ007,33,143360.58,2021-10-12,UPI,Completed
SALE01227,BUY001,SUP003,ORG005,PRD003,PRJ009,41,151157.57,2024-08-04,Credit Card,Cancelled
SALE01228,BUY010,SUP005,ORG009,PRD004,PRJ001,25,75835.75,2025-08-31,PayPal,Pending
SALE01229,BUY005,SUP007,ORG002,PRD008,PRJ002,2,8688.52,2023-07-08,Bank Transfer,Cancelled
SALE01230,BUY001,SUP001,ORG004,PRD002,PRJ008,84,399714.0,2022-04-17,Credit Card,Completed
SALE01231,BUY007,SUP007,ORG001,PRD005,PRJ002,42,36308.58,2024-01-12,PayPal,Cancelled
SALE01232,BUY008,SUP005,ORG006,PRD003,PRJ008,86,317062.22,2020-08-22,Bank Transfer,Pending
SALE01233,BUY010,SUP004,ORG002,PRD006,PRJ010,57,49269.09,2021-02-02,PayPal,Cancelled
SALE01234,BUY009,SUP005,ORG005,PRD004,PRJ006,51,154704.93,2020-03-01,Wire Transfer,Pending
SALE01235,BUY006,SUP007,ORG002,PRD006,PRJ008,50,43218.5,2023-09-24,Bank Transfer,Pending
SALE01236,BUY002,SUP002,ORG007,PRD008,PRJ003,57,247622.82,2024-02-12,PayPal,Pending
SALE01237,BUY007,SUP004,ORG006,PRD010,PRJ004,58,207034.48,2021-01-06,PayPal,Cancelled
SALE01238,BUY005,SUP004,ORG005,PRD007,PRJ002,83,31922.63,2023-07-06,Bank Transfer,Completed
SALE01239,BUY004,SUP003,ORG009,PRD008,PRJ004,3,13032.78,2023-09-07,Wire Transfer,Cancelled
SALE01240,BUY005,SUP007,ORG009,PRD009,PRJ009,82,249727.72,2021-04-18,PayPal,Cancelled
SALE01241,BUY006,SUP006,ORG003,PRD006,PRJ009,64,55319.68,2020-08-10,PayPal,Completed
SALE01242,BUY009,SUP007,ORG001,PRD006,PRJ002,79,68285.23,2022-06-02,Wire Transfer,Pending
SALE01243,BUY008,SUP003,ORG009,PRD010,PRJ002,66,235590.96,2024-10-21,PayPal,Completed
SALE01244,BUY008,SUP006,ORG002,PRD007,PRJ008,70,26922.7,2021-11-30,Credit Card,Completed
SALE01245,BUY001,SUP005,ORG010,PRD009,PRJ007,44,134000.24,2020-05-08,PayPal,Completed
SALE01246,BUY003,SUP001,ORG004,PRD004,PRJ007,73,221440.39,2025-05-15,UPI,Pending
SALE01247,BUY001,SUP004,ORG009,PRD007,PRJ006,55,21153.55,2024-08-15,UPI,Completed
SALE01248,BUY009,SUP006,ORG005,PRD007,PRJ001,70,26922.7,2020-04-08,Credit Card,Cancelled
SALE01249,BUY004,SUP010,ORG001,PRD008,PRJ007,3,13032.78,2021-11-12,PayPal,Completed
SALE01250,BUY003,SUP006,ORG004,PRD006,PRJ008,37,31981.69,2024-03-28,PayPal,Pending
SALE01251,BUY007,SUP006,ORG005,PRD005,PRJ007,31,26799.19,2022-07-18,UPI,Cancelled
SALE01252,BUY006,SUP002,ORG002,PRD009,PRJ005,69,210136.74,2021-05-01,PayPal,Completed
SALE01253,BUY005,SUP006,ORG005,PRD001,PRJ006,94,181913.5,2020-09-20,PayPal,Cancelled
SALE01254,BUY001,SUP004,ORG003,PRD006,PRJ001,64,55319.68,2025-02-19,Wire Transfer,Completed
SALE01255,BUY004,SUP006,ORG006,PRD006,PRJ005,36,31117.32,2022-07-23,PayPal,Pending
SALE01256,BUY004,SUP003,ORG007,PRD006,PRJ002,60,51862.2,2022-02-25,Credit Card,Pending
SALE01257,BUY008,SUP010,ORG007,PRD001,PRJ004,21,40640.25,2022-11-08,UPI,Pending
SALE01258,BUY004,SUP010,ORG003,PRD008,PRJ008,7,30409.82,2023-04-27,PayPal,Cancelled
SALE01259,BUY003,SUP003,ORG001,PRD007,PRJ008,19,7307.59,2021-12-31,Wire Transfer,Completed
SALE01260,BUY008,SUP007,ORG007,PRD001,PRJ008,80,154820.0,2021-09-09,UPI,Completed
SALE01261,BUY002,SUP007,ORG008,PRD003,PRJ007,4,14747.08,2025-09-24,UPI,Pending
SALE01262,BUY009,SUP004,ORG007,PRD009,PRJ008,5,15227.3,2025-03-06,Credit Card,Pending
SALE01263,BUY009,SUP008,ORG001,PRD006,PRJ010,3,2593.11,2020-04-29,PayPal,Pending
SALE01264,BUY007,SUP010,ORG002,PRD001,PRJ006,49,94827.25,2021-03-03,PayPal,Pending
SALE01265,BUY003,SUP004,ORG008,PRD003,PRJ005,80,294941.6,2025-06-12,PayPal,Completed
SALE01266,BUY004,SUP005,ORG001,PRD002,PRJ004,8,38068.0,2022-06-15,PayPal,Cancelled
SALE01267,BUY008,SUP009,ORG006,PRD010,PRJ009,20,71391.2,2022-06-23,Credit Card,Completed
SALE01268,BUY003,SUP007,ORG003,PRD007,PRJ007,11,4230.71,2023-06-04,Credit Card,Completed
SALE01269,BUY002,SUP004,ORG003,PRD009,PRJ001,18,54818.28,2023-05-14,PayPal,Pending
SALE01270,BUY005,SUP007,ORG004,PRD007,PRJ007,52,19999.72,2024-03-28,UPI,Completed
SALE01271,BUY005,SUP010,ORG006,PRD009,PRJ007,36,109636.56,2024-08-10,Bank Transfer,Pending
SALE01272,BUY003,SUP006,ORG001,PRD006,PRJ001,7,6050.59,2021-11-15,UPI,Completed
SALE01273,BUY007,SUP003,ORG001,PRD005,PRJ007,44,38037.56,2023-05-29,UPI,Pending
SALE01274,BUY008,SUP003,ORG001,PRD009,PRJ008,24,73091.04,2024-07-07,Bank Transfer,Cancelled
SALE01275,BUY006,SUP008,ORG001,PRD005,PRJ002,16,13831.84,2022-02-22,UPI,Cancelled
SALE01276,BUY010,SUP007,ORG003,PRD005,PRJ009,68,58785.32,2021-07-11,PayPal,Cancelled
SALE01277,BUY006,SUP006,ORG002,PRD001,PRJ008,79,152884.75,2025-01-19,UPI,Pending
SALE01278,BUY007,SUP008,ORG010,PRD007,PRJ006,35,13461.35,2023-01-11,UPI,Pending
SALE01279,BUY005,SUP005,ORG001,PRD006,PRJ006,13,11236.81,2023-10-21,PayPal,Completed
SALE01280,BUY001,SUP008,ORG006,PRD009,PRJ001,89,271045.94,2022-07-25,UPI,Pending
SALE01281,BUY010,SUP002,ORG007,PRD001,PRJ005,1,1935.25,2023-06-14,Bank Transfer,Completed
SALE01282,BUY001,SUP001,ORG010,PRD007,PRJ002,38,14615.18,2023-02-15,Bank Transfer,Completed
SALE01283,BUY009,SUP006,ORG009,PRD009,PRJ007,50,152273.0,2020-11-16,Credit Card,Pending
SALE01284,BUY009,SUP004,ORG002,PRD001,PRJ003,24,46446.0,2023-04-26,Credit Card,Completed
SALE01285,BUY001,SUP004,ORG008,PRD008,PRJ001,25,108606.5,2021-11-12,Wire Transfer,Completed
SALE01286,BUY009,SUP010,ORG008,PRD002,PRJ008,72,342612.0,2022-05-04,PayPal,Pending
SALE01287,BUY001,SUP006,ORG004,PRD004,PRJ010,62,188072.66,2022-08-20,Bank Transfer,Cancelled
SALE01288,BUY007,SUP010,ORG007,PRD002,PRJ009,39,185581.5,2023-06-16,Credit Card,Cancelled
SALE01289,BUY007,SUP001,ORG007,PRD003,PRJ005,67,247013.59,2025-07-21,PayPal,Completed
SALE01290,BUY001,SUP009,ORG004,PRD005,PRJ010,83,71752.67,2020-05-27,UPI,Pending
SALE01291,BUY008,SUP007,ORG009,PRD005,PRJ008,4,3457.96,2022-04-28,Wire Transfer,Cancelled
SALE01292,BUY005,SUP007,ORG006,PRD008,PRJ007,15,65163.9,2021-03-31,Credit Card,Pending
SALE01293,BUY007,SUP010,ORG007,PRD001,PRJ010,2,3870.5,2023-04-01,Credit Card,Completed
SALE01294,BUY008,SUP003,ORG009,PRD008,PRJ010,37,160737.62,2024-07-15,UPI,Completed
SALE01295,BUY005,SUP005,ORG006,PRD004,PRJ004,19,57635.17,2021-03-16,UPI,Completed
SALE01296,BUY004,SUP010,ORG005,PRD003,PRJ004,41,151157.57,2023-01-19,PayPal,Cancelled
SALE01297,BUY005,SUP008,ORG007,PRD001,PRJ007,44,85151.0,2021-11-30,PayPal,Cancelled
SALE01298,BUY005,SUP005,ORG002,PRD001,PRJ002,48,92892.0,2025-09-09,UPI,Cancelled
SALE01299,BUY003,SUP009,ORG010,PRD006,PRJ005,53,45811.61,2021-02-07,Bank Transfer,Completed
SALE01300,BUY009,SUP007,ORG008,PRD003,PRJ002,27,99542.79,2025-07-19,Wire Transfer,Cancelled
SALE01301,BUY001,SUP002,ORG002,PRD004,PRJ009,62,188072.66,2025-09-11,PayPal,Cancelled
SALE01302,BUY007,SUP009,ORG010,PRD010,PRJ003,99,353386.44,2020-05-15,PayPal,Cancelled
SALE01303,BUY008,SUP005,ORG008,PRD008,PRJ002,71,308442.46,2025-01-01,PayPal,Pending
SALE01304,BUY003,SUP002,ORG008,PRD008,PRJ001,24,104262.24,2025-03-03,PayPal,Pending
SALE01305,BUY008,SUP007,ORG010,PRD001,PRJ002,82,158690.5,2022-10-11,Bank Transfer,Cancelled
SALE01306,BUY009,SUP004,ORG009,PRD006,PRJ002,98,84708.26,2024-06-13,UPI,Cancelled
SALE01307,BUY005,SUP002,ORG005,PRD004,PRJ008,51,154704.93,2024-04-23,Bank Transfer,Cancelled
SALE01308,BUY002,SUP008,ORG008,PRD010,PRJ009,37,132073.72,2021-08-03,Wire Transfer,Cancelled
SALE01309,BUY001,SUP001,ORG003,PRD001,PRJ007,9,17417.25,2020-10-27,Bank Transfer,Pending
SALE01310,BUY002,SUP009,ORG004,PRD007,PRJ005,79,30384.19,2021-09-21,Credit Card,Cancelled
SALE01311,BUY004,SUP002,ORG005,PRD003,PRJ006,29,106916.33,2020-12-18,PayPal,Cancelled
SALE01312,BUY003,SUP006,ORG004,PRD008,PRJ002,18,78196.68,2022-04-20,Credit Card,Pending
SALE01313,BUY004,SUP003,ORG001,PRD004,PRJ003,17,51568.31,2025-10-09,UPI,Pending
SALE01314,BUY008,SUP009,ORG007,PRD004,PRJ003,21,63702.03,2023-08-01,Credit Card,Completed
SALE01315,BUY008,SUP008,ORG002,PRD001,PRJ001,47,90956.75,2022-09-25,Wire Transfer,Pending
SALE01316,BUY007,SUP004,ORG006,PRD009,PRJ007,1,3045.46,2021-08-06,Bank Transfer,Completed
SALE01317,BUY010,SUP010,ORG010,PRD005,PRJ010,95,82126.55,2023-02-01,Bank Transfer,Cancelled
SALE01318,BUY001,SUP008,ORG001,PRD006,PRJ009,48,41489.76,2023-07-13,Bank Transfer,Completed
SALE01319,BUY004,SUP001,ORG001,PRD005,PRJ001,1,864.49,2022-01-22,Wire Transfer,Pending
SALE01320,BUY002,SUP007,ORG007,PRD010,PRJ001,38,135643.28,2025-12-04,Bank Transfer,Completed
SALE01321,BUY002,SUP005,ORG010,PRD006,PRJ006,56,48404.72,2023-06-16,Bank Transfer,Completed
SALE01322,BUY009,SUP006,ORG005,PRD004,PRJ010,87,263908.41,2024-08-15,Credit Card,Completed
SALE01323,BUY003,SUP007,ORG004,PRD008,PRJ009,38,165081.88,2022-12-19,Credit Card,Cancelled
SALE01324,BUY001,SUP006,ORG006,PRD010,PRJ007,43,153491.08,2023-12-06,Credit Card,Pending
SALE01325,BUY004,SUP010,ORG006,PRD003,PRJ003,13,47928.01,2022-06-20,Bank Transfer,Pending
SALE01326,BUY004,SUP007,ORG002,PRD007,PRJ010,77,29614.97,2021-12-07,Bank Transfer,Completed
SALE01327,BUY001,SUP005,ORG010,PRD003,PRJ008,59,217519.43,2021-07-10,Credit Card,Cancelled
SALE01328,BUY007,SUP009,ORG006,PRD003,PRJ009,96,353929.92,2024-09-24,Credit Card,Cancelled
SALE01329,BUY008,SUP009,ORG006,PRD009,PRJ006,43,130954.78,2023-06-03,Wire Transfer,Pending
SALE01330,BUY002,SUP007,ORG001,PRD003,PRJ001,5,18433.85,2022-02-18,Credit Card,Completed
SALE01331,BUY002,SUP010,ORG010,PRD003,PRJ008,14,51614.78,2022-09-02,PayPal,Pending
SALE01332,BUY008,SUP008,ORG003,PRD003,PRJ002,71,261760.67,2022-12-21,Credit Card,Completed
SALE01333,BUY001,SUP002,ORG010,PRD010,PRJ005,55,196325.8,2022-08-09,Credit Card,Completed
SALE01334,BUY008,SUP009,ORG002,PRD009,PRJ007,74,225364.04,2023-04-27,Bank Transfer,Cancelled
SALE01335,BUY007,SUP006,ORG009,PRD006,PRJ001,85,73471.45,2021-02-14,PayPal,Completed
SALE01336,BUY010,SUP008,ORG004,PRD009,PRJ005,53,161409.38,2021-09-28,Bank Transfer,Cancelled
SALE01337,BUY005,SUP010,ORG006,PRD005,PRJ003,45,38902.05,2024-06-12,Bank Transfer,Pending
SALE01338,BUY004,SUP005,ORG010,PRD007,PRJ002,58,22307.38,2021-08-15,Wire Transfer,Pending
SALE01339,BUY007,SUP009,ORG009,PRD003,PRJ008,14,51614.78,2021-03-11,Credit Card,Completed
SALE01340,BUY001,SUP009,ORG006,PRD010,PRJ006,89,317690.84,2021-05-07,UPI,Completed
SALE01341,BUY005,SUP005,ORG003,PRD002,PRJ002,80,380680.0,2020-05-23,UPI,Completed
SALE01342,BUY003,SUP004,ORG007,PRD007,PRJ001,29,11153.69,2023-03-29,UPI,Cancelled
SALE01343,BUY009,SUP009,ORG005,PRD005,PRJ010,26,22476.74,2025-02-01,Credit Card,Pending
SALE01344,BUY008,SUP007,ORG005,PRD010,PRJ001,88,314121.28,2025-04-23,Bank Transfer,Completed
SALE01345,BUY008,SUP008,ORG003,PRD001,PRJ004,50,96762.5,2020-07-08,UPI,Pending
SALE01346,BUY001,SUP004,ORG010,PRD010,PRJ007,19,67821.64,2024-10-21,Bank Transfer,Cancelled
SALE01347,BUY007,SUP002,ORG009,PRD002,PRJ003,54,256959.0,2023-08-29,Bank Transfer,Cancelled
SALE01348,BUY002,SUP004,ORG005,PRD001,PRJ006,27,52251.75,2020-08-22,PayPal,Cancelled
SALE01349,BUY003,SUP010,ORG003,PRD008,PRJ008,10,43442.6,2021-02-18,Bank Transfer,Completed
SALE01350,BUY008,SUP003,ORG005,PRD010,PRJ002,98,349816.88,2021-06-29,Bank Transfer,Completed
SALE01351,BUY007,SUP002,ORG001,PRD003,PRJ001,25,92169.25,2024-10-02,Bank Transfer,Pending
SALE01352,BUY004,SUP006,ORG010,PRD001,PRJ006,23,44510.75,2024-07-21,Credit Card,Completed
SALE01353,BUY006,SUP007,ORG003,PRD010,PRJ002,44,157060.64,2025-07-08,UPI,Cancelled
SALE01354,BUY004,SUP006,ORG005,PRD007,PRJ008,41,15769.01,2023-09-01,Credit Card,Completed
SALE01355,BUY002,SUP007,ORG004,PRD007,PRJ004,24,9230.64,2024-07-24,UPI,Cancelled
SALE01356,BUY001,SUP001,ORG004,PRD004,PRJ001,6,18200.58,2020-05-02,Credit Card,Cancelled
SALE01357,BUY010,SUP005,ORG009,PRD010,PRJ004,3,10708.68,2020-05-02,Bank Transfer,Pending
SALE01358,BUY005,SUP001,ORG006,PRD001,PRJ006,62,119985.5,2025-12-24,PayPal,Pending
SALE01359,BUY002,SUP006,ORG002,PRD002,PRJ001,82,390197.0,2023-02-20,UPI,Cancelled
SALE01360,BUY006,SUP006,ORG008,PRD003,PRJ006,59,217519.43,2023-01-26,PayPal,Pending
SALE01361,BUY006,SUP001,ORG005,PRD002,PRJ007,34,161789.0,2020-01-05,PayPal,Completed
SALE01362,BUY010,SUP001,ORG001,PRD007,PRJ006,4,1538.44,2021-03-03,PayPal,Cancelled
SALE01363,BUY004,SUP007,ORG008,PRD003,PRJ003,29,106916.33,2024-02-15,Credit Card,Pending
SALE01364,BUY007,SUP006,ORG009,PRD002,PRJ010,47,223649.5,2022-07-22,PayPal,Cancelled
SALE01365,BUY002,SUP007,ORG009,PRD010,PRJ009,59,210604.04,2022-04-09,PayPal,Cancelled
